KEY,R3,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),ADDRESS,CITY,STATE,LATITUDE,LONGITUDE,HOME TYPE,ZIP,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,LAST SALE DATE,FAVORITE,INTERESTED,IS SHORT SALE,LAST SALE PRICE
140014656,656,http://www.redfin.com/CA/San-Diego/4536-33rd-St-92116/home/5322392,4536 33rd St,San Diego,CA,32.759736,-117.123192,Single Family Residential,92116,4,1,Normal Heights,1616,6874,1928,3,Garage,4/30/2014,N,Y,FALSE,585000
140030954,954,http://www.redfin.com/CA/San-Diego/4595-33rd-St-92116/home/5322557,4595 33rd St,San Diego,CA,32.7608335,-117.1226928,Single Family Residential,92116,2,1,Normal Heights,1024,2570,1926,3,Garage,10/15/2014,N,Y,FALSE,470000
150015747,747,http://www.redfin.com/CA/San-Diego/4481-Utah-St-92116/home/5309100,4481 Utah St,San Diego,CA,32.7587431,-117.1324233,Single Family Residential,92116,2,2,University Heights,1466,6996,1940,4,Garage,5/7/2015,N,Y,FALSE,560000
140047435,435,http://www.redfin.com/CA/San-Diego/5175-Benton-Pl-92116/home/5265974,5175 Benton Pl,San Diego,CA,32.7726275,-117.1153116,Single Family Residential,92116,4,3,San Diego,1810,32670,1945,2,,11/4/2014,N,Y,FALSE,750000
150020817,817,http://www.redfin.com/CA/San-Diego/3664-Alexia-Pl-92116/home/5269863,3664 Alexia Pl,San Diego,CA,32.7660421,-117.1139666,Single Family Residential,92116,2,2,Normal Heights,1388,6251,1927,2,Garage,5/19/2015,N,Y,FALSE,695000
140037164,164,http://www.redfin.com/CA/San-Diego/3166-N-Mountain-View-Dr-92116/home/5261174,3166 N Mountain View Dr,San Diego,CA,32.769661,-117.12527,Single Family Residential,92116,4,4,Normal Heights,2350,7396,2008,6,Garage,10/1/2014,N,Y,FALSE,770000
140045878,878,http://www.redfin.com/CA/San-Diego/5041-Cliff-Pl-92116/home/5261160,5041 Cliff Pl,San Diego,CA,32.770402,-117.124565,Single Family Residential,92116,4,3,Normal Heights,2335,30492,1988,3,Garage,10/10/2014,N,Y,FALSE,899000
140038068,68,http://www.redfin.com/CA/San-Diego/3222-Copley-Ave-92116/home/5262129,3222 Copley Ave,San Diego,CA,32.767561,-117.124628,Single Family Residential,92116,3,2,Normal Heights,1188,7697,1925,3,Garage,11/13/2014,N,Y,FALSE,600000
150009255,255,http://www.redfin.com/CA/San-Diego/4877-W-Mountain-View-Dr-92116/home/5262394,4877 W Mountain View Dr,San Diego,CA,32.766982,-117.124941,Single Family Residential,92116,2,1,Normal Heights,767,3999,1940,1,Garage,5/14/2015,N,Y,FALSE,530000
140029301,301,http://www.redfin.com/CA/San-Diego/3219-Copley-Ave-92116/home/5262401,3219 Copley Ave,San Diego,CA,32.767051,-117.124746,Single Family Residential,92116,2,1,Normal Heights,928,,1939,2,Garage,7/31/2014,N,Y,FALSE,495000
140039393,393,http://www.redfin.com/CA/San-Diego/3221-Copley-Ave-92116/home/5262405,3221 Copley,San Diego,CA,32.76705,-117.124616,Single Family Residential,92116,3,3,Normal Heights,1625,4000,2014,3,Garage,9/30/2014,N,Y,FALSE,694000
140043539,539,http://www.redfin.com/CA/San-Diego/4494-32nd-St-92116/home/5323263,4494 32nd,San Diego,CA,32.7589154,-117.1252256,Single Family Residential,92116,3,2,Normal Heights,1296,4037,1938,2,Garage,12/9/2014,N,Y,FALSE,470000
150001461,461,http://www.redfin.com/CA/San-Diego/5122-35th-St-92116/home/5265693,5122 35th,San Diego,CA,32.772456,-117.117173,Single Family Residential,92116,3,2,Normal Heights,1124,20573,1941,7,Garage,3/19/2015,N,Y,FALSE,635000
140048594,594,http://www.redfin.com/CA/San-Diego/3471-N-Mountain-View-Dr-92116/home/5265734,3471 Mountain View Dr,San Diego,CA,32.771311,-117.117648,Single Family Residential,92116,3,3,Normal Heights,1496,5301,1935,2,Garage,10/13/2014,N,Y,FALSE,759000
140062865,865,http://www.redfin.com/CA/San-Diego/5092-E-Mountain-View-Dr-92116/home/5265834,5092 E Mountain View Dr,San Diego,CA,32.771153,-117.116498,Single Family Residential,92116,3,1,Normal Heights,1096,3825,1927,5,Garage,1/28/2015,N,Y,FALSE,605000
140022721,721,http://www.redfin.com/CA/San-Diego/5020-E-Mountain-View-Dr-92116/home/5265891,5020 E Mountain View Dr,San Diego,CA,32.769724,-117.116855,Single Family Residential,92116,2,1,Normal Heights,880,4273,1925,1,Garage,6/9/2014,N,Y,FALSE,550000
140061886,886,http://www.redfin.com/CA/San-Diego/5082-E-Mountain-View-Dr-92116/home/5265923,5082 E Mountain Vw,San Diego,CA,32.770982,-117.116366,Single Family Residential,92116,3,2,Normal Heights,1400,4326,1938,2,Garage,3/6/2015,N,Y,FALSE,600000
150005242,242,http://www.redfin.com/CA/San-Diego/4673-35th-St-92116/home/5270946,4673 35th St,San  Diego,CA,32.7625806,-117.1169694,Single Family Residential,92116,3,2,Normal Heights,975,2875,1918,1,Garage,3/20/2015,N,Y,FALSE,485000
140028327,327,http://www.redfin.com/CA/San-Diego/5163-34th-St-92116/home/5261297,5163 34th St,San Diego,CA,32.771902,-117.12124,Single Family Residential,92116,4,2,Normal Heights,2044,16583,1987,2,Garage,7/11/2014,N,Y,FALSE,895000
140050222,222,http://www.redfin.com/CA/San-Diego/5130-Hawley-Blvd-92116/home/5261367,5130 Hawley Blvd,San Diego,CA,32.772124,-117.120197,Single Family Residential,92116,5,3,Normal Heights,2741,21780,1970,3,Garage,11/19/2014,N,Y,FALSE,979000
140064044,44,http://www.redfin.com/CA/San-Diego/5044-34th-St-92116/home/5261394,5044 34th St,San Diego,CA,32.769903,-117.120795,Single Family Residential,92116,2,2,Normal Heights,1026,,1925,3,Garage,1/27/2015,N,Y,FALSE,540000
140039330,330,http://www.redfin.com/CA/San-Diego/3318-Arthur-Ave-92116/home/5261429,3318 Arthur Ave,San Diego,CA,32.769332,-117.121106,Single Family Residential,92116,3,2,Normal Heights,1362,6752,1928,6,Garage,9/15/2014,N,Y,FALSE,652500
140049116,116,http://www.redfin.com/CA/San-Diego/5067-Hawley-Blvd-92116/home/5265495,5067 Hawley Blvd,San Diego,CA,32.770299,-117.119038,Single Family Residential,92116,3,2,Normal Heights,1540,6251,2000,4,Garage,10/31/2014,N,Y,FALSE,705000
140046935,935,http://www.redfin.com/CA/San-Diego/5051-Hawley-Blvd-92116/home/5265505,5051 Hawley,San Diego,CA,32.770061,-117.119037,Single Family Residential,92116,2,1,Normal Heights,592,3123,1913,0,,10/2/2014,N,Y,FALSE,340000
140023840,840,http://www.redfin.com/CA/San-Diego/4641-38th-St-92116/home/5271721,4641 38th St,San Diego,CA,32.761888,-117.112086,Single Family Residential,92116,1,1,Normal Heights,431,2291,1938,2,,6/30/2014,N,Y,FALSE,330000
140009305,305,http://www.redfin.com/CA/San-Diego/3262-Meade-Ave-92116/home/5323136,3262 Meade Ave,San Diego,CA,32.7574076,-117.1230554,Single Family Residential,92116,3,1,Normal Heights,1050,2749,1929,3,,5/28/2014,N,Y,FALSE,475000
140039390,390,http://www.redfin.com/CA/San-Diego/4420-33rd-St-92116/home/5323369,4420 33rd St,San Diego,CA,32.757671,-117.122529,Single Family Residential,92116,3,2,Kensington,1049,,1928,2,,10/3/2014,N,Y,FALSE,481000
150011008,8,http://www.redfin.com/CA/San-Diego/4405-33rd-St-92116/home/5323440,4405 33rd St,San Diego,CA,32.757479,-117.121943,Single Family Residential,92116,2,1,Normal Heights,828,,1921,2,Garage,4/7/2015,N,Y,FALSE,505000
150008328,328,http://www.redfin.com/CA/San-Diego/4770-Bancroft-St-92116/home/5263280,4770 Bancroft,San Diego,CA,32.7650464,-117.124113,Single Family Residential,92116,3,2,Normal Heights,1306,6251,1926,6,Garage,4/14/2015,N,Y,FALSE,565000
140019528,528,http://www.redfin.com/CA/San-Diego/3253-Meade-Ave-92116/home/5323892,3253 Meade Ave,San Diego,CA,32.757043,-117.12362,Single Family Residential,92116,2,1,Normal Heights,676,2161,1930,3,Garage,5/23/2014,N,Y,FALSE,399000
140043721,721,http://www.redfin.com/CA/San-Diego/4025-S-Hempstead-Cir-92116/home/5266287,4025 S Hempstead,San Diego,CA,32.770813,-117.11071,Single Family Residential,92116,5,4,Kensington,3445,,1992,2,Garage,10/3/2014,N,Y,FALSE,1415000
140009953,953,http://www.redfin.com/CA/San-Diego/4008-S-Hempstead-Cir-92116/home/5266304,4008 S Hempstead Cir,San Diego,CA,32.771716,-117.110051,Single Family Residential,92116,4,4,Kensington,2565,6077,1945,4,Garage,6/30/2014,N,Y,FALSE,1175000
150004613,613,http://www.redfin.com/CA/San-Diego/4162-Rochester-Rd-92116/home/5268349,4162 Rochester Rd,San Diego,CA,32.769536,-117.105586,Single Family Residential,92116,4,3,Kensington,1776,6050,1929,6,Garage,3/10/2015,N,Y,FALSE,899000
150000440,440,http://www.redfin.com/CA/San-Diego/5009-Marlborough-Dr-92116/home/5268385,5009 Marlborough Dr,San Diego,CA,32.76874,-117.106098,Single Family Residential,92116,4,2,Kensington,1655,6499,1928,4,Garage,5/7/2015,N,Y,FALSE,875000
140055553,553,http://www.redfin.com/CA/San-Diego/4955-Marlborough-Dr-92116/home/5268635,4955 MARLBOROUGH Dr,San Diego,CA,32.767807,-117.10598,Single Family Residential,92116,3,2,Kensington,1457,5806,1930,4,Garage,12/8/2014,N,Y,FALSE,817500
140047655,655,http://www.redfin.com/CA/San-Diego/4175-Norfolk-Ter-92116/home/5268670,4175 Norfolk Ter,San Diego,CA,32.76825,-117.105779,Single Family Residential,92116,4,3,Kensington,2878,6216,1929,5,Garage,9/22/2014,N,Y,FALSE,1350000
150012026,26,http://www.redfin.com/CA/San-Diego/4833-Marlborough-Dr-92116/home/5270569,4833 Marlborough Dr,San Diego,CA,32.765639,-117.105984,Single Family Residential,92116,3,4,Kensington,2057,5998,1933,5,Garage,5/4/2015,N,Y,FALSE,935000
140065056,56,http://www.redfin.com/CA/San-Diego/5010-Marlborough-Dr-92116/home/5268298,5010 Marlborough,San Diego,CA,32.768752,-117.106682,Single Family Residential,92116,3,2,Kensington,1658,5898,1929,5,Garage,2/6/2015,N,Y,FALSE,935000
140011908,908,http://www.redfin.com/CA/San-Diego/4977-Kensington-Dr-92116/home/5268532,4977 Kensington Dr,San Diego,CA,32.768319,-117.107054,Single Family Residential,92116,2,1,Kensington,1308,7113,1927,2,Garage,4/30/2014,N,Y,FALSE,700000
140066510,510,http://www.redfin.com/CA/San-Diego/4952-Marlborough-Dr-92116/home/5268598,4952 Marlborough Dr,San Diego,CA,32.767758,-117.106568,Single Family Residential,92116,3,2,Kensington,1558,6151,1928,4,Garage,3/2/2015,N,Y,FALSE,880000
140057462,462,http://www.redfin.com/CA/San-Diego/4833-Kensington-Dr-92116/home/5270472,4833 Kensington,San Diego,CA,32.76565,-117.107014,Single Family Residential,92116,3,2,Kensington,1427,5998,1933,5,Garage,11/23/2014,N,Y,FALSE,830000
140035682,682,http://www.redfin.com/CA/San-Diego/4929-Westminster-Ter-92116/home/5268445,4929 Westminster Ter,San Diego,CA,32.767993,-117.107823,Single Family Residential,92116,3,2,San Diego,1888,6364,1928,4,Garage,8/11/2014,N,Y,FALSE,780000
150002794,794,http://www.redfin.com/CA/San-Diego/4284-Meade-Ave-92116/home/5493350,4284 Meade Ave,San Diego,CA,32.7572994,-117.1022542,Single Family Residential,92116,3,1,Kensington,1205,,1931,1,Garage,2/26/2015,N,Y,FALSE,581000
140024024,24,http://www.redfin.com/CA/San-Diego/4348-Middlesex-Dr-92116/home/5454234,4348 Middlesex Dr,San Diego,CA,32.772471,-117.101087,Single Family Residential,92116,3,4,Kensington,2576,19846,1929,4,Garage,5/30/2014,N,Y,FALSE,1350000
140018943,943,http://www.redfin.com/CA/San-Diego/5158-Hastings-Rd-92116/home/5454344,5158 Hastings Rd,San Diego,CA,32.770916,-117.103374,Single Family Residential,92116,3,2,Kensington,1949,6669,1926,3,Garage,5/20/2014,N,Y,FALSE,927000
140030394,394,http://www.redfin.com/CA/San-Diego/5175-Bristol-Rd-92116/home/5454463,5175 Bristol Rd,San Diego,CA,32.771293,-117.102005,Single Family Residential,92116,3,2,Kensington,1575,5798,1929,5,Garage,6/27/2014,N,Y,FALSE,857460
140052833,833,http://www.redfin.com/CA/San-Diego/5175-Roxbury-Rd-92116/home/5454502,5175 Roxbury,San Diego,CA,32.771334,-117.101211,Single Family Residential,92116,3,3,Kensington,2064,5798,1949,4,Garage,11/19/2014,N,Y,FALSE,975000
150007231,231,http://www.redfin.com/CA/San-Diego/4248-Adams-Ave-92116/home/5456647,4248 Adams Ave,San Diego,CA,32.763428,-117.102976,Single Family Residential,92116,2,1,Kensington,828,3197,1946,4,Garage,3/27/2015,N,Y,FALSE,500000
140036736,736,http://www.redfin.com/CA/San-Diego/4255-Adams-Ave-92116/home/5456803,4255 Adams Ave,San Diego,CA,32.762952,-117.10219,Single Family Residential,92116,3,2,Kensington,1418,5497,1942,4,Garage,10/6/2014,N,Y,FALSE,741000
140027847,847,http://www.redfin.com/CA/San-Diego/4645-E-Talmadge-Dr-92116/home/5456927,4645 E Talmadge,San Diego,CA,32.762361,-117.100162,Single Family Residential,92116,2,1,Kensington,1102,6151,1928,2,Garage,8/8/2014,N,Y,FALSE,610000
140012461,461,http://www.redfin.com/CA/San-Diego/4596-Vista-St-92116/home/5457284,4596 Vista St,San Diego,CA,32.760669,-117.103356,Single Family Residential,92116,3,2,Kensington,1400,6709,1927,,,4/30/2014,N,Y,FALSE,803000
140014043,43,http://www.redfin.com/CA/San-Diego/4551-W-Talmadge-Dr-92116/home/5457393,4551 W Talmadge Dr,San Diego,CA,32.760689,-117.101268,Single Family Residential,92116,3,1,Kensington,1434,4748,1927,5,Garage,5/6/2014,N,Y,FALSE,736734
140010724,724,http://www.redfin.com/CA/San-Diego/4575-Van-Dyke-Ave-92116/home/5457411,4575 Van Dyke Ave,San Diego,CA,32.760559,-117.102147,Single Family Residential,92116,4,3,Kensington,1735,6382,1936,4,Garage,4/3/2014,N,Y,FALSE,810000
140019586,586,http://www.redfin.com/CA/San-Diego/4525-Vista-St-92116/home/5457632,4525 Vista St,San Diego,CA,32.759432,-117.103019,Single Family Residential,92116,3,3,Kensington,1644,5049,1930,4,Garage,7/16/2014,N,Y,FALSE,750000
140046944,944,http://www.redfin.com/CA/San-Diego/4533-Vista-St-92116/home/5457634,4533 Vista St,San Diego,CA,32.759577,-117.103018,Single Family Residential,92116,2,2,Kensington,1200,5049,1928,3,Garage,10/9/2014,N,Y,FALSE,620000
140062312,312,http://www.redfin.com/CA/San-Diego/3588-Sydney-Pl-92116/home/5266125,3588 Sydney Pl,San Diego,CA,32.770876,-117.114046,Single Family Residential,92116,4,3,Normal Heights,1825,15298,1941,2,Garage,4/10/2015,N,Y,FALSE,815000
150006495,495,http://www.redfin.com/CA/San-Diego/4114-Middlesex-Dr-92116/home/5266535,4114 Middlesex Dr,San Diego,CA,32.771229,-117.107789,Single Family Residential,92116,4,3,Kensington,2485,6860,1928,4,Garage,3/27/2015,N,Y,FALSE,1191550
140016033,33,http://www.redfin.com/CA/San-Diego/4122-Middlesex-Dr-92116/home/5266540,4122 Middlesex Dr,San Diego,CA,32.771235,-117.107467,Single Family Residential,92116,4,2,Kensington,1500,6957,1927,2,Garage,5/30/2014,N,Y,FALSE,707000
140051351,351,http://www.redfin.com/CA/San-Diego/4175-Middlesex-Dr-92116/home/5266895,4175 Middlesex Dr,San Diego,CA,32.771114,-117.10517,Single Family Residential,92116,3,2,Kensington,1702,,1938,4,,10/7/2014,N,Y,FALSE,1058000
140017793,793,http://www.redfin.com/CA/San-Diego/4202-Hilldale-Rd-92116/home/5266924,4202 Hilldale Rd,San Diego,CA,32.770781,-117.104571,Single Family Residential,92116,3,2,Kensington,1719,9757,1927,4,Garage,5/13/2014,N,Y,FALSE,1067500
140028826,826,http://www.redfin.com/CA/San-Diego/4221-Middlesex-Dr-92116/home/5454323,4221 Middlesex Dr,San Diego,CA,32.771184,-117.103864,Single Family Residential,92116,4,2,Kensington,1755,5802,1927,5,Garage,9/15/2014,N,Y,FALSE,799000
140047985,985,http://www.redfin.com/CA/San-Diego/5035-Litchfield-Rd-92116/home/5261041,5035 Litchfield Rd,San Diego,CA,32.769824,-117.127746,Single Family Residential,92116,2,1,Normal Heights,1044,11021,1939,2,Garage,1/16/2015,N,Y,FALSE,529500
140040455,455,http://www.redfin.com/CA/San-Diego/4666-Boundary-St-92116/home/5307804,4666 Boundary St,San Diego,CA,32.7622332,-117.1282173,Single Family Residential,92116,2,2,Normal Heights,830,4622,1915,3,Garage,9/23/2014,N,Y,FALSE,425000
140053212,212,http://www.redfin.com/CA/San-Diego/4150-Lymer-Dr-92116/home/5268651,4150 Lymer Dr,San Diego,CA,32.768187,-117.104932,Single Family Residential,92116,3,2,Kensington,1452,5802,1929,4,Garage,2/6/2015,N,Y,FALSE,826650
140021978,978,http://www.redfin.com/CA/San-Diego/4560-Copeland-Ave-92116/home/5457307,4560 Copeland Ave,San Diego,CA,32.760014,-117.104236,Single Family Residential,92116,2,2,Kensington,1484,5345,1925,5,Garage,8/1/2014,N,Y,FALSE,655000
140039128,128,http://www.redfin.com/CA/San-Diego/4537-42nd-St-92116/home/5457547,4537 42nd St,San Diego,CA,32.759721,-117.104563,Single Family Residential,92116,3,2,Kensington,1595,,1928,3,Garage,10/27/2014,N,Y,FALSE,719000
150015758,758,http://www.redfin.com/CA/San-Diego/4732-W-Mountain-View-Dr-92116/home/5263176,4732 W Mountain View Dr,San Diego,CA,32.764092,-117.126627,Single Family Residential,92116,2,1,Normal Heights,936,,1924,6,Garage,4/24/2015,N,Y,FALSE,570000
150001089,89,http://www.redfin.com/CA/San-Diego/3920-Adams-Ave-92116/home/5270686,3920 Adams Ave,San Diego,CA,32.763836,-117.110474,Single Family Residential,92116,3,3,Kensington,1440,,1926,7,Garage,2/26/2015,N,Y,FALSE,600000
140026027,27,http://www.redfin.com/CA/San-Diego/4724-Biona-Dr-92116/home/5456370,4724 Biona Dr,San Diego,CA,32.763878,-117.104494,Single Family Residential,92116,4,2,Kensington,1774,5454,1930,2,Garage,7/10/2014,N,Y,FALSE,830000
140019525,525,http://www.redfin.com/CA/San-Diego/4354-N-Talmadge-Dr-92116/home/5456567,4354 N Talmadge Dr,San Diego,CA,32.76417,-117.100132,Single Family Residential,92116,3,2,Kensington,1624,5458,1929,1,Garage,6/26/2014,N,Y,FALSE,799000
150006960,960,http://www.redfin.com/CA/San-Diego/4727-33rd-St-92116/home/5263480,4727 33rd St,San Diego,CA,32.7640159,-117.1226343,Single Family Residential,92116,3,2,Normal Heights,1278,,1960,6,Garage,3/12/2015,N,Y,FALSE,590000
140055040,40,http://www.redfin.com/CA/San-Diego/3461-Meade-Ave-92116/home/5316610,3461 Meade,San Diego,CA,32.757019,-117.118579,Single Family Residential,92116,2,1,Normal Heights,766,2296,1926,2,Garage,2/2/2015,N,Y,FALSE,434000
140020011,11,http://www.redfin.com/CA/San-Diego/3727-Meade-Ave-92116/home/5317172,3727 Meade Ave,San Diego,CA,32.75696,-117.112974,Single Family Residential,92116,2,1,Normal Heights,620,1799,1926,1,Garage,8/19/2014,N,Y,FALSE,350000
140050005,5,http://www.redfin.com/CA/San-Diego/3903-Meade-Ave-92116/home/5317407,3903 Meade,San Diego,CA,32.75695,-117.110184,Single Family Residential,92116,3,2,Normal Heights,1388,,1931,2,Garage,11/18/2014,N,Y,FALSE,480000
140018468,468,http://www.redfin.com/CA/San-Diego/4502-Wilson-Ave-92116/home/5314091,4502 Wilson Ave,San Diego,CA,32.7591663,-117.116445,Single Family Residential,92116,2,2,Normal Heights,905,3149,1938,3,Garage,7/7/2014,N,Y,FALSE,424000
140016260,260,http://www.redfin.com/CA/San-Diego/3614-Monroe-Ave-92116/home/5314360,3614 Monroe Ave,San Diego,CA,32.7591783,-117.1148998,Single Family Residential,92116,2,1,Normal Heights,642,2744,1924,3,Garage,4/30/2014,N,Y,FALSE,415000
140043538,538,http://www.redfin.com/CA/San-Diego/3618-Monroe-Ave-92116/home/5314364,3618 Monroe,San Diego,CA,32.7591818,-117.114771,Single Family Residential,92116,2,1,Normal Heights,628,,1924,1,,9/26/2014,N,Y,FALSE,399000
140009561,561,http://www.redfin.com/CA/San-Diego/3664-Monroe-Ave-92116/home/5314472,3664 Monroe Ave,San Diego,CA,32.759153,-117.1137212,Single Family Residential,92116,2,1,Normal Heights,800,2749,1923,2,,5/6/2014,N,Y,FALSE,400000
150003509,509,http://www.redfin.com/CA/San-Diego/3824-Monroe-Ave-92116/home/5314650,3824 Monroe,San Diego,CA,32.759137,-117.111511,Single Family Residential,92116,3,2,Normal Heights,848,1851,1926,0,,3/3/2015,N,Y,FALSE,429900
140021539,539,http://www.redfin.com/CA/San-Diego/3848-Monroe-Ave-92116/home/5314660,3848 Monroe Ave,San Diego,CA,32.759134,-117.110996,Single Family Residential,92116,2,1,Normal Heights,698,2749,1938,2,Garage,5/23/2014,N,Y,FALSE,426500
150005193,193,http://www.redfin.com/CA/San-Diego/4515-Edgeware-Rd-92116/home/5399620,4515 Edgeware,San Diego,CA,32.7592243,-117.105143,Single Family Residential,92116,2,1,Kensington,825,2762,1925,2,Garage,3/18/2015,N,Y,FALSE,520000
140029561,561,http://www.redfin.com/CA/San-Diego/4517-42nd-St-92116/home/5457536,4517 42nd St,San Diego,CA,32.759291,-117.104562,Single Family Residential,92116,3,1,Kensington,1180,5049,1929,3,Garage,8/22/2014,N,Y,FALSE,633000
140062875,875,http://www.redfin.com/CA/San-Diego/4525-42nd-St-92116/home/5457540,4525 42nd St,San Diego,CA,32.759436,-117.104562,Single Family Residential,92116,3,2,Kensington,1282,,1927,4,Garage,2/2/2015,N,Y,FALSE,500000
140054138,138,http://www.redfin.com/CA/San-Diego/4603-35th-St-92116/home/5271014,4603 35th St,San Diego,CA,32.7610963,-117.1179149,Single Family Residential,92116,2,1,Normal Heights,832,,1927,3,Garage,11/13/2014,N,Y,FALSE,425000
140056758,758,http://www.redfin.com/CA/San-Diego/3618-Madison-Ave-92116/home/5271308,3618 MADISON,SAN DIEGO,CA,32.7610912,-117.1147787,Single Family Residential,92116,2,1,Normal Heights,900,,1954,3,Garage,11/26/2014,N,Y,FALSE,460000
140029628,628,http://www.redfin.com/CA/San-Diego/4614-Biona-Dr-92116/home/5457066,4614 Biona,San Diego,CA,32.761301,-117.104544,Single Family Residential,92116,3,2,Kensington,1456,5001,1935,4,Garage,7/31/2014,N,Y,FALSE,733000
140016041,41,http://www.redfin.com/CA/San-Diego/4854-35th-St-92116/home/5267436,4854 35th St,San Diego,CA,32.766414,-117.117549,Single Family Residential,92116,3,1,Normal Heights,1116,4373,1927,4,Garage,5/21/2014,N,Y,FALSE,549900
150003817,817,http://www.redfin.com/CA/San-Diego/4873-Vista-St-92116/home/5456021,4873 Vista,San Diego,CA,32.766436,-117.102957,Single Family Residential,92116,3,4,Kensington,3085,6299,1927,4,Garage,3/23/2015,N,Y,FALSE,1395000
140057955,955,http://www.redfin.com/CA/San-Diego/4884-E-Alder-Dr-92116/home/5455848,4884 E Alder Dr,San Diego,CA,32.767472,-117.098515,Single Family Residential,92116,4,3,Kensington,2400,10846,1928,1,Garage,1/23/2015,N,Y,FALSE,1038000
140029897,897,http://www.redfin.com/CA/San-Diego/4434-35th-St-92116/home/5315028,4434 35th St,San Diego,CA,32.757951,-117.118221,Single Family Residential,92116,3,1,Normal Heights,1307,5001,1929,5,Garage,7/18/2014,N,Y,FALSE,577000
140052621,621,http://www.redfin.com/CA/San-Diego/4469-36th-St-92116/home/5315595,4469 36th St,San Diego,CA,32.758479,-117.114914,Single Family Residential,92116,2,1,Normal Heights,720,3123,1919,3,Garage,1/9/2015,N,Y,FALSE,428000
150006042,42,http://www.redfin.com/CA/San-Diego/3460-Meade-Ave-92116/home/5314992,3460 Meade Ave,San Diego,CA,32.757392,-117.1186104,Single Family Residential,92116,3,1,Normal Heights,660,2919,1925,3,Garage,3/13/2015,N,Y,FALSE,432000
140022188,188,http://www.redfin.com/CA/San-Diego/4434-Wilson-Ave-92116/home/5315151,4434 Wilson Ave,San Diego,CA,32.757871,-117.116579,Single Family Residential,92116,3,2,Normal Heights,1370,,2014,2,Garage,6/4/2014,N,Y,FALSE,537000
140041214,214,http://www.redfin.com/CA/San-Diego/4402-37th-St-92116/home/5315814,4402 37th St,San Diego,CA,32.7573305,-117.113318,Single Family Residential,92116,2,1,Normal Heights,838,3751,1968,1,Garage,8/5/2014,N,Y,FALSE,450000
130065478,478,http://www.redfin.com/CA/San-Diego/3207-Collier-Ave-92116/home/5263190,3207 Collier Ave,San Diego,CA,32.7653174,-117.1245109,Single Family Residential,92116,2,1,Normal Heights,675,1999,1930,1,,4/25/2014,N,Y,FALSE,335000
150014078,78,http://www.redfin.com/CA/San-Diego/3269-Collier-Ave-92116/home/5263411,3269 Collier,San Diego,CA,32.7652912,-117.1233169,Single Family Residential,92116,3,2,Normal Heights,1363,1999,2006,2,,4/30/2015,N,Y,FALSE,622000
150003384,384,http://www.redfin.com/CA/San-Diego/4036-Terrace-Ct-92116/home/5270428,4036 Terrace Ct,San Diego,CA,32.765317,-117.1086644,Single Family Residential,92116,3,2,Kensington,1291,8477,1951,4,Garage,2/27/2015,N,Y,FALSE,660000
150000839,839,http://www.redfin.com/CA/San-Diego/3834-Madison-Ave-92116/home/5271869,3834 Madison,San Diego,CA,32.760239,-117.111217,Single Family Residential,92116,2,1,Normal Heights,807,3537,1925,2,,2/26/2015,N,Y,FALSE,397800
150004735,735,http://www.redfin.com/CA/San-Diego/3509-Madison-Ave-92116/home/5314128,3509 Madison Ave,San Diego,CA,32.7607957,-117.1177655,Single Family Residential,92116,2,1,Normal Heights,757,,1950,2,,5/15/2015,N,Y,FALSE,440000
140012128,128,http://www.redfin.com/CA/San-Diego/3835-Madison-Ave-92116/home/5314691,3835 Madison Ave,San Diego,CA,32.759759,-117.111194,Single Family Residential,92116,2,1,Normal Heights,738,2008,1929,1,Garage,5/14/2014,N,Y,FALSE,412000
150003174,174,http://www.redfin.com/CA/San-Diego/4543-E-Talmadge-Dr-92116/home/5457732,4543 E Talmadge Dr,San Diego,CA,32.7602209,-117.1008328,Single Family Residential,92116,4,4,Kensington,1772,9618,1936,2,Garage,3/27/2015,N,Y,FALSE,805000
140066226,226,http://www.redfin.com/CA/San-Diego/4577-36th-St-92116/home/5314331,4577 36th,San Diego,CA,32.760474,-117.114895,Single Family Residential,92116,2,1,Normal Heights,708,,1926,1,,5/6/2015,N,Y,FALSE,421000
150001589,589,http://www.redfin.com/CA/San-Diego/4327-Argos-Dr-92116/home/5456088,4327 Argos Dr,San Diego,CA,32.765874,-117.101461,Single Family Residential,92116,3,2,Kensington,1273,5458,1942,6,Garage,3/19/2015,N,Y,FALSE,731000
140007124,124,http://www.redfin.com/CA/San-Diego/4373-Argos-Dr-92116/home/5456167,4373 Argos Dr,San Diego,CA,32.766163,-117.1002,Single Family Residential,92116,4,2,San Diego,2049,6325,1947,4,Garage,5/5/2014,N,Y,FALSE,760000
140010110,110,http://www.redfin.com/CA/San-Diego/4234-Alder-Dr-92116/home/5456048,4234 Alder Dr,San Diego,CA,32.765464,-117.102858,Single Family Residential,92116,2,1,Kensington,1005,,1933,1,Garage,4/3/2014,N,Y,FALSE,615000
150009218,218,http://www.redfin.com/CA/San-Diego/3681-Alexia-Pl-92116/unit-P1/home/5269917,3681 Alexia Pl,San Diego,CA,32.765634,-117.113497,Single Family Residential,92116,3,1,Normal Heights,1136,3899,1923,0,,4/10/2015,N,Y,FALSE,528000
